Year,Date,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Datetime,Day,Time,Month
2021,2021-06-21 14:30:00,12401230,JE274338,2021-06-21,059XX W GIDDINGS ST,0560,ASSAULT,SIMPLE,STREET,False,False,1622,16.0,45.0,15.0,08A,1135887.0,1930971.0,2021,06/28/2021 05:29:32 PM,41.966761017,-87.775751329,"(41.966761017, -87.775751329)",2021-06-21 14:30:00,Monday,14:30:00,6
2021,2021-07-30 03:25:00,12438030,JE319376,2021-07-30,009XX N MONTICELLO AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,True,1112,11.0,27.0,23.0,05,1151878.0,1905998.0,2021,08/06/2021 05:02:20 PM,41.897932439,-87.717613632,"(41.897932439, -87.717613632)",2021-07-30 03:25:00,Friday,03:25:00,7
2021,2021-05-10 22:50:00,12362285,JE226285,2021-05-10,025XX W DIVERSEY AVE,0460,BATTERY,SIMPLE,VEHICLE NON-COMMERCIAL,False,False,1411,14.0,33.0,21.0,08B,1159125.0,1918520.0,2021,05/17/2021 05:38:51 PM,41.932147957,-87.690651386,"(41.932147957, -87.690651386)",2021-05-10 22:50:00,Monday,22:50:00,5
2021,2021-02-01 14:30:00,12284035,JE130176,2021-02-01,053XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,CLEANING STORE,False,False,932,9.0,16.0,61.0,06,1166578.0,1869406.0,2021,02/08/2021 03:48:15 PM,41.797218365,-87.664668469,"(41.797218365, -87.664668469)",2021-02-01 14:30:00,Monday,14:30:00,2
2021,2021-08-07 09:15:00,12446193,JE329314,2021-08-07,050XX W DEMING PL,1110,DECEPTIVE PRACTICE,BOGUS CHECK,APARTMENT,False,False,2521,25.0,31.0,19.0,11,1142440.0,1916499.0,2021,08/14/2021 05:06:13 PM,41.926928963,-87.752017464,"(41.926928963, -87.752017464)",2021-08-07 09:15:00,Saturday,09:15:00,8
2021,2021-01-17 17:30:00,12271985,JE115673,2021-01-17,059XX W WEST END AVE,0810,THEFT,OVER $500,STREET,False,False,1512,15.0,29.0,25.0,06,1136846.0,1900842.0,2021,01/24/2021 03:47:22 PM,41.884066474,-87.77294915,"(41.884066474, -87.77294915)",2021-01-17 17:30:00,Sunday,17:30:00,1
2021,2021-02-16 19:20:00,12295236,JE143839,2021-02-16,082XX S PERRY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,622,6.0,21.0,44.0,14,1177040.0,1850426.0,2021,02/23/2021 03:48:18 PM,41.744905454,-87.626874863,"(41.744905454, -87.626874863)",2021-02-16 19:20:00,Tuesday,19:20:00,2
2021,2021-06-14 18:00:00,12396379,JE268293,2021-06-14,006XX E 61ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,313,3.0,20.0,42.0,14,1181414.0,1864701.0,2021,06/25/2021 05:06:33 PM,41.783977858,-87.610408419,"(41.783977858, -87.610408419)",2021-06-14 18:00:00,Monday,18:00:00,6
2021,2021-06-15 12:30:00,12396057,JE266794,2021-06-15,0000X E 103RD ST,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,False,False,511,5.0,9.0,49.0,26,1178687.0,1836698.0,2021,06/25/2021 05:06:33 PM,41.707196813,-87.621256153,"(41.707196813, -87.621256153)",2021-06-15 12:30:00,Tuesday,12:30:00,6
2021,2021-11-14 18:15:00,12541194,JE445375,2021-11-14,076XX S CICERO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,833,8.0,18.0,65.0,14,1145727.0,1853720.0,2021,11/21/2021 03:48:03 PM,41.754592961,-87.741528537,"(41.754592961, -87.741528537)",2021-11-14 18:15:00,Sunday,18:15:00,11
2021,2021-09-14 20:30:00,12482803,JE373942,2021-09-14,025XX S ELEANOR ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,913,9.0,11.0,60.0,14,1168399.0,1887239.0,2021,09/21/2021 04:49:15 PM,41.846114884,-87.65747622,"(41.846114884, -87.65747622)",2021-09-14 20:30:00,Tuesday,20:30:00,9
2021,2021-09-29 08:10:00,12497184,JE391289,2021-09-29,043XX W FULLERTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,2522,25.0,31.0,20.0,14,1147222.0,1915607.0,2021,10/06/2021 04:51:18 PM,41.924390924,-87.734468398,"(41.924390924, -87.734468398)",2021-09-29 08:10:00,Wednesday,08:10:00,9
2021,2021-07-21 06:00:00,12429421,JE308688,2021-07-21,031XX S LA SALLE ST,0460,BATTERY,SIMPLE,STREET,False,False,211,2.0,11.0,34.0,08B,1175903.0,1884375.0,2021,07/28/2021 05:18:06 PM,41.838090494,-87.630023338,"(41.838090494, -87.630023338)",2021-07-21 06:00:00,Wednesday,06:00:00,7
2021,2021-10-05 14:50:00,12503813,JE399458,2021-10-05,017XX S STATE ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,POLICE FACILITY / VEHICLE PARKING LOT,False,False,131,1.0,3.0,33.0,11,1176607.0,1891853.0,2021,10/12/2021 04:53:03 PM,41.858594819,-87.627214427,"(41.858594819, -87.627214427)",2021-10-05 14:50:00,Tuesday,14:50:00,10
2021,2021-11-15 09:00:00,12556511,JE464068,2021-11-15,054XX W RACE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1523,15.0,37.0,25.0,05,1139799.0,1903021.0,2021,12/04/2021 03:45:08 PM,41.889992497,-87.76205198,"(41.889992497, -87.76205198)",2021-11-15 09:00:00,Monday,09:00:00,11
2021,2021-10-06 21:00:00,12505364,JE401370,2021-10-06,022XX N CLYBOURN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - GARAGE,False,False,1811,18.0,2.0,7.0,14,1166075.0,1914948.0,2021,10/13/2021 04:50:05 PM,41.922200388,-87.665213415,"(41.922200388, -87.665213415)",2021-10-06 21:00:00,Wednesday,21:00:00,10
2021,2021-06-06 18:00:00,12386585,JE256214,2021-06-06,006XX N MONTICELLO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1122,11.0,27.0,23.0,14,1151938.0,1904004.0,2021,06/13/2021 04:53:53 PM,41.892459522,-87.717445829,"(41.892459522, -87.717445829)",2021-06-06 18:00:00,Sunday,18:00:00,6
2021,2021-02-18 13:48:00,12297596,JE147732,2021-02-18,027XX W GREENLEAF AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,2411,24.0,50.0,2.0,11,1156813.0,1946652.0,2021,02/25/2021 03:51:59 PM,42.009390917,-87.698381492,"(42.009390917, -87.698381492)",2021-02-18 13:48:00,Thursday,13:48:00,2
2021,2021-10-02 08:00:00,12500096,JE395061,2021-10-02,042XX W WALTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1111,11.0,37.0,23.0,14,1147918.0,1905995.0,2021,10/09/2021 04:50:59 PM,41.898001273,-87.732158528,"(41.898001273, -87.732158528)",2021-10-02 08:00:00,Saturday,08:00:00,10
2021,2021-06-28 21:31:00,12408952,JE283044,2021-06-28,041XX W MADISON ST,0460,BATTERY,SIMPLE,BARBERSHOP,False,False,1115,11.0,28.0,26.0,08B,1148800.0,1899691.0,2021,07/05/2021 04:59:29 PM,41.880685408,-87.729082044,"(41.880685408, -87.729082044)",2021-06-28 21:31:00,Monday,21:31:00,6
2021,2021-06-30 17:30:00,12413206,JE285210,2021-06-30,076XX S RACINE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESTAURANT,False,False,612,6.0,17.0,71.0,04A,1169645.0,1854190.0,2021,07/07/2021 04:55:24 PM,41.755397785,-87.653862266,"(41.755397785, -87.653862266)",2021-06-30 17:30:00,Wednesday,17:30:00,6
2021,2021-09-21 17:07:00,12489858,JE382442,2021-09-21,108XX S WABASH AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,513,5.0,9.0,49.0,08A,1178499.0,1833095.0,2021,09/28/2021 04:48:55 PM,41.697313943,-87.622053577,"(41.697313943, -87.622053577)",2021-09-21 17:07:00,Tuesday,17:07:00,9
2021,2021-07-13 17:40:00,12422606,JE300405,2021-07-13,076XX S STEWART AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,APARTMENT,False,False,621,6.0,17.0,69.0,20,1174951.0,1854216.0,2021,07/20/2021 05:09:24 PM,41.755352491,-87.634416423,"(41.755352491, -87.634416423)",2021-07-13 17:40:00,Tuesday,17:40:00,7
2021,2021-06-23 20:00:00,12403628,JE277277,2021-06-23,056XX S WOLCOTT AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,715,7.0,15.0,67.0,15,1164649.0,1867308.0,2021,06/30/2021 04:55:19 PM,41.791502151,-87.67180158,"(41.791502151, -87.67180158)",2021-06-23 20:00:00,Wednesday,20:00:00,6
2021,2021-01-07 21:42:00,12264985,JE106836,2021-01-07,035XX W CORTLAND ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,1422,14.0,1.0,22.0,08A,1152789.0,1912405.0,2021,01/16/2021 03:49:23 PM,41.91549585,-87.714097717,"(41.91549585, -87.714097717)",2021-01-07 21:42:00,Thursday,21:42:00,1
2021,2021-06-18 14:00:00,12398389,JE270590,2021-06-18,033XX W FILLMORE ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,POLICE FACILITY / VEHICLE PARKING LOT,False,False,1134,11.0,24.0,29.0,26,1154228.0,1895173.0,2021,06/25/2021 05:13:38 PM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)",2021-06-18 14:00:00,Friday,14:00:00,6
2021,2021-05-29 13:15:00,12379235,JE246870,2021-05-29,105XX S WHIPPLE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,False,2211,22.0,19.0,74.0,14,1157838.0,1834599.0,2021,06/05/2021 04:52:48 PM,41.701884516,-87.697662373,"(41.701884516, -87.697662373)",2021-05-29 13:15:00,Saturday,13:15:00,5
2021,2021-02-06 19:43:00,12287614,JE134640,2021-02-06,075XX N SEELEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2424,24.0,49.0,1.0,08B,1161338.0,1950023.0,2021,02/13/2021 03:48:24 PM,42.01854772,-87.681638191,"(42.01854772, -87.681638191)",2021-02-06 19:43:00,Saturday,19:43:00,2
2021,2021-03-05 12:00:00,12308402,JE159979,2021-03-05,030XX N BROADWAY,0820,THEFT,$500 AND UNDER,STREET,False,True,1934,19.0,44.0,6.0,06,1171721.0,1920469.0,2021,03/12/2021 03:54:10 PM,41.937227668,-87.644305471,"(41.937227668, -87.644305471)",2021-03-05 12:00:00,Friday,12:00:00,3
2021,2021-01-24 23:01:00,12278635,JE123407,2021-01-24,034XX N NORMANDY AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,1632,16.0,38.0,17.0,26,1131136.0,1922095.0,2021,01/31/2021 03:48:03 PM,41.942487828,-87.793426003,"(41.942487828, -87.793426003)",2021-01-24 23:01:00,Sunday,23:01:00,1
2021,2021-03-02 15:30:00,12305579,JE157072,2021-03-02,044XX W 59TH ST,0810,THEFT,OVER $500,APARTMENT,False,True,813,8.0,13.0,62.0,06,1147858.0,1865117.0,2021,03/09/2021 03:54:03 PM,41.785827751,-87.733427616,"(41.785827751, -87.733427616)",2021-03-02 15:30:00,Tuesday,15:30:00,3
2021,2021-05-06 20:28:00,12358908,JE222052,2021-05-06,026XX W 47TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,True,False,922,9.0,15.0,58.0,14,1159741.0,1873412.0,2021,05/13/2021 05:03:37 PM,41.80835455,-87.689630728,"(41.80835455, -87.689630728)",2021-05-06 20:28:00,Thursday,20:28:00,5
2021,2021-02-15 18:11:00,25774,JE142625,2021-02-15,003XX E 68TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,False,False,322,3.0,20.0,69.0,01A,1179369.0,1859993.0,2021,02/22/2021 03:49:17 PM,41.771105569,-87.61804966,"(41.771105569, -87.61804966)",2021-02-15 18:11:00,Monday,18:11:00,2
2021,2021-04-02 06:00:00,12330048,JE186871,2021-04-02,019XX W FLETCHER ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1931,19.0,32.0,5.0,14,1162794.0,1920927.0,2021,04/09/2021 05:06:35 PM,41.938676645,-87.677100606,"(41.938676645, -87.677100606)",2021-04-02 06:00:00,Friday,06:00:00,4
2021,2021-12-10 06:20:00,12563315,JE472168,2021-12-10,083XX S MARYLAND AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,632,6.0,8.0,44.0,08A,1183345.0,1849803.0,2021,12/17/2021 03:50:01 PM,41.743051507,-87.60379199,"(41.743051507, -87.60379199)",2021-12-10 06:20:00,Friday,06:20:00,12
2021,2021-03-08 06:35:00,12309885,JE162451,2021-03-08,033XX S UNION AVE,0460,BATTERY,SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,False,915,9.0,11.0,60.0,08B,1172179.0,1882703.0,2021,03/15/2021 04:48:08 PM,41.833585241,-87.643737611,"(41.833585241, -87.643737611)",2021-03-08 06:35:00,Monday,06:35:00,3
2021,2021-02-02 12:00:00,12285038,JE130169,2021-02-02,015XX S SAWYER AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,1022,10.0,24.0,29.0,08A,1154947.0,1892271.0,2021,02/09/2021 03:47:29 PM,41.860203161,-87.706709547,"(41.860203161, -87.706709547)",2021-02-02 12:00:00,Tuesday,12:00:00,2
2021,2021-08-07 04:00:00,12446102,JE329135,2021-08-07,111XX S ASHLAND AVE,0261,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,2234,22.0,34.0,75.0,02,1167605.0,1830986.0,2021,08/14/2021 05:06:13 PM,41.691766454,-87.662001505,"(41.691766454, -87.662001505)",2021-08-07 04:00:00,Saturday,04:00:00,8
2021,2021-09-04 18:12:00,12472686,JE361742,2021-09-04,033XX S MORGAN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,RESTAURANT,True,False,913,9.0,11.0,60.0,15,1170181.0,1883071.0,2021,09/11/2021 04:49:47 PM,41.834638848,-87.65105794,"(41.834638848, -87.65105794)",2021-09-04 18:12:00,Saturday,18:12:00,9
2021,2021-08-14 17:16:00,12452987,JE337395,2021-08-14,104XX S MICHIGAN AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,False,True,512,5.0,9.0,49.0,04B,1178870.0,1835511.0,2021,08/21/2021 04:56:32 PM,41.703935368,-87.620621986,"(41.703935368, -87.620621986)",2021-08-14 17:16:00,Saturday,17:16:00,8
2021,2021-07-18 11:10:00,12426806,JE305528,2021-07-18,008XX W WELLINGTON AVE,0460,BATTERY,SIMPLE,HOSPITAL BUILDING / GROUNDS,False,False,1933,19.0,44.0,6.0,08B,1169981.0,1920130.0,2021,07/25/2021 05:03:38 PM,41.936335635,-87.650710119,"(41.936335635, -87.650710119)",2021-07-18 11:10:00,Sunday,11:10:00,7
2021,2021-11-11 18:55:00,12538350,JE442049,2021-11-11,019XX N CICERO AVE,0810,THEFT,OVER $500,ALLEY,False,False,2533,25.0,36.0,19.0,06,1144087.0,1912524.0,2021,11/18/2021 03:49:04 PM,41.915990359,-87.74606541,"(41.915990359, -87.74606541)",2021-11-11 18:55:00,Thursday,18:55:00,11
2021,2021-12-18 19:50:00,12571505,JE482088,2021-12-18,074XX N ASHLAND BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,2422,24.0,49.0,1.0,08B,1164417.0,1949304.0,2021,12/25/2021 03:51:01 PM,42.016509885,-87.670328495,"(42.016509885, -87.670328495)",2021-12-18 19:50:00,Saturday,19:50:00,12
2021,2021-04-13 00:59:00,12338829,JE197823,2021-04-13,049XX N KENMORE AVE,0460,BATTERY,SIMPLE,HOTEL / MOTEL,False,False,2024,20.0,48.0,3.0,08B,1168355.0,1933247.0,2021,04/20/2021 04:49:35 PM,41.972364558,-87.656304974,"(41.972364558, -87.656304974)",2021-04-13 00:59:00,Tuesday,00:59:00,4
2021,2021-08-05 11:00:00,12445229,JE328236,2021-08-05,117XX S LAFAYETTE AVE,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",STREET,False,False,522,5.0,34.0,53.0,11,1178018.0,1827190.0,2021,08/12/2021 05:02:52 PM,41.681120645,-87.623992754,"(41.681120645, -87.623992754)",2021-08-05 11:00:00,Thursday,11:00:00,8
2021,2021-06-09 16:57:00,12389601,JE259878,2021-06-09,025XX W MONTROSE AVE,1585,SEX OFFENSE,OTHER,HOSPITAL BUILDING / GROUNDS,False,False,1911,19.0,47.0,4.0,17,1158462.0,1929134.0,2021,06/16/2021 05:12:41 PM,41.961287044,-87.692796336,"(41.961287044, -87.692796336)",2021-06-09 16:57:00,Wednesday,16:57:00,6
2021,2021-12-12 23:00:00,12566888,JE476577,2021-12-12,056XX N SHERIDAN RD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,VEHICLE NON-COMMERCIAL,False,False,2022,20.0,48.0,77.0,11,1168619.0,1937576.0,2021,12/19/2021 03:48:38 PM,41.984237719,-87.655208186,"(41.984237719, -87.655208186)",2021-12-12 23:00:00,Sunday,23:00:00,12
2021,2021-06-30 10:30:00,12409740,JE284549,2021-06-30,117XX S STATE ST,4651,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS,RESIDENCE,False,False,522,5.0,34.0,53.0,26,1178355.0,1827205.0,2021,07/07/2021 04:55:24 PM,41.681154187,-87.622758713,"(41.681154187, -87.622758713)",2021-06-30 10:30:00,Wednesday,10:30:00,6
2021,2021-02-05 16:00:00,12286787,JE133595,2021-02-05,033XX W EVERGREEN AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,1422,14.0,26.0,23.0,08A,1153779.0,1908780.0,2021,02/12/2021 03:49:04 PM,41.905528856,-87.710557226,"(41.905528856, -87.710557226)",2021-02-05 16:00:00,Friday,16:00:00,2
2021,2021-10-24 02:01:00,12520897,JE420413,2021-10-24,002XX S LOCKWOOD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1522,15.0,29.0,25.0,15,1141037.0,1898724.0,2021,10/31/2021 04:49:38 PM,41.878178284,-87.757611294,"(41.878178284, -87.757611294)",2021-10-24 02:01:00,Sunday,02:01:00,10
2021,2021-01-30 20:15:00,12282355,JE127971,2021-01-30,006XX E MARQUETTE RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,True,321,3.0,20.0,42.0,08B,1181512.0,1861388.0,2021,02/06/2021 03:52:06 PM,41.77488441,-87.610151271,"(41.77488441, -87.610151271)",2021-01-30 20:15:00,Saturday,20:15:00,1
2021,2021-09-08 12:30:00,12477096,JE365933,2021-09-08,003XX N CENTRAL AVE,0560,ASSAULT,SIMPLE,CTA PLATFORM,False,False,1512,15.0,29.0,25.0,08A,1138977.0,1901868.0,2021,09/15/2021 04:53:03 PM,41.886843497,-87.765098817,"(41.886843497, -87.765098817)",2021-09-08 12:30:00,Wednesday,12:30:00,9
2021,2021-08-12 18:33:00,12451099,JE335345,2021-08-12,014XX W 87TH ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,2222,22.0,21.0,71.0,06,1168370.0,1847058.0,2021,08/19/2021 04:51:33 PM,41.73585412,-87.658739723,"(41.73585412, -87.658739723)",2021-08-12 18:33:00,Thursday,18:33:00,8
2021,2021-10-13 18:05:00,12511264,JE408723,2021-10-13,013XX W MORSE AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,False,False,2431,24.0,49.0,1.0,03,1165820.0,1946185.0,2021,10/20/2021 04:52:00 PM,42.007921364,-87.66525544,"(42.007921364, -87.66525544)",2021-10-13 18:05:00,Wednesday,18:05:00,10
2021,2021-08-03 02:30:00,12442337,JE324584,2021-08-03,012XX E 87TH ST,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,False,False,412,4.0,8.0,48.0,03,1186219.0,1847553.0,2021,08/10/2021 04:52:32 PM,41.73680993,-87.593332557,"(41.73680993, -87.593332557)",2021-08-03 02:30:00,Tuesday,02:30:00,8
2021,2021-09-15 13:20:00,12483325,JE374540,2021-09-15,066XX S MARQUETTE RD,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,321,3.0,20.0,42.0,04B,1180713.0,1861176.0,2021,09/22/2021 04:54:46 PM,41.774321061,-87.613086769,"(41.774321061, -87.613086769)",2021-09-15 13:20:00,Wednesday,13:20:00,9
2021,2021-06-18 17:30:00,12399575,JE271041,2021-06-18,100XX S CARPENTER ST,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE - PORCH / HALLWAY,False,False,2232,22.0,34.0,73.0,04A,1171089.0,1838260.0,2021,06/25/2021 05:13:38 PM,41.71165222,-87.649034533,"(41.71165222, -87.649034533)",2021-06-18 17:30:00,Friday,17:30:00,6
2021,2021-06-20 00:00:00,12497150,JE391344,2021-06-20,030XX W FRANKLIN BLVD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1221,12.0,27.0,23.0,11,1155812.0,1903175.0,2021,10/01/2021 04:49:13 PM,41.890107481,-87.70324051,"(41.890107481, -87.70324051)",2021-06-20 00:00:00,Sunday,00:00:00,6
2021,2021-09-16 18:28:00,12484599,JE376300,2021-09-16,016XX N LOCKWOOD AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,2532,25.0,37.0,25.0,08A,1140812.0,1910557.0,2021,09/23/2021 04:47:59 PM,41.9106536,-87.758146182,"(41.9106536, -87.758146182)",2021-09-16 18:28:00,Thursday,18:28:00,9
2021,2021-12-01 18:33:00,12555448,JE462820,2021-12-01,075XX N SHERIDAN RD,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,2422,24.0,49.0,1.0,04A,1165632.0,1950070.0,2021,12/08/2021 03:50:46 PM,42.018585888,-87.665835672,"(42.018585888, -87.665835672)",2021-12-01 18:33:00,Wednesday,18:33:00,12
2021,2021-10-22 06:30:00,12519103,JE418265,2021-10-22,040XX W 115TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2211,22.0,19.0,74.0,14,1151280.0,1828011.0,2021,10/29/2021 04:49:56 PM,41.683936056,-87.721847364,"(41.683936056, -87.721847364)",2021-10-22 06:30:00,Friday,06:30:00,10
2021,2021-05-31 22:43:00,12381130,JE249412,2021-05-31,054XX S LAFLIN ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,False,False,934,9.0,16.0,61.0,15,1167261.0,1868658.0,2021,06/07/2021 04:58:19 PM,41.795151159,-87.662185234,"(41.795151159, -87.662185234)",2021-05-31 22:43:00,Monday,22:43:00,5
2021,2021-10-05 17:00:00,12504000,JE399728,2021-10-05,039XX W 14TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1011,10.0,24.0,29.0,14,1150462.0,1893091.0,2021,10/12/2021 04:53:03 PM,41.862541983,-87.723151548,"(41.862541983, -87.723151548)",2021-10-05 17:00:00,Tuesday,17:00:00,10
2021,2021-04-29 03:12:00,12351982,JE213542,2021-04-29,032XX N ELSTON AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,1733,17.0,33.0,21.0,08B,1156627.0,1921499.0,2021,05/06/2021 04:50:35 PM,41.940373559,-87.699750316,"(41.940373559, -87.699750316)",2021-04-29 03:12:00,Thursday,03:12:00,4
2021,2021-09-28 16:07:00,12496426,JE390652,2021-09-28,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1.0,42.0,32.0,06,1176352.0,1900927.0,2021,10/05/2021 04:52:03 PM,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2021-09-28 16:07:00,Tuesday,16:07:00,9
2021,2021-04-30 18:00:00,12357011,JE218982,2021-04-30,002XX W NORTH AVE,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,False,False,1814,18.0,2.0,7.0,06,1174063.0,1910985.0,2021,05/07/2021 04:49:27 PM,41.911151209,-87.63598179,"(41.911151209, -87.63598179)",2021-04-30 18:00:00,Friday,18:00:00,4
2021,2021-02-09 20:30:00,12289821,JE137441,2021-02-09,010XX N CICERO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,False,False,1111,11.0,37.0,25.0,07,1144175.0,1906302.0,2021,02/19/2021 03:45:56 PM,41.898914865,-87.745898649,"(41.898914865, -87.745898649)",2021-02-09 20:30:00,Tuesday,20:30:00,2
2021,2021-04-15 17:40:00,12341055,JE200430,2021-04-15,012XX E 95TH ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,True,False,413,4.0,8.0,47.0,18,1185949.0,1842224.0,2021,04/22/2021 04:48:57 PM,41.722192937,-87.594489325,"(41.722192937, -87.594489325)",2021-04-15 17:40:00,Thursday,17:40:00,4
2021,2021-08-05 17:26:00,12444742,JE327419,2021-08-05,050XX W GLADYS AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,False,True,1533,15.0,28.0,25.0,03,1142694.0,1897868.0,2021,08/12/2021 05:02:52 PM,41.87579865,-87.751548394,"(41.87579865, -87.751548394)",2021-08-05 17:26:00,Thursday,17:26:00,8
2021,2021-08-08 11:45:00,12447249,JE330427,2021-08-08,003XX W OHIO ST,0560,ASSAULT,SIMPLE,STREET,False,False,1831,18.0,42.0,8.0,08A,1173639.0,1904109.0,2021,08/15/2021 05:04:22 PM,41.892292551,-87.637744224,"(41.892292551, -87.637744224)",2021-08-08 11:45:00,Sunday,11:45:00,8
2021,2021-05-19 20:00:00,12370704,JE235724,2021-05-19,078XX S PHILLIPS AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,False,421,4.0,7.0,43.0,04A,1193888.0,1853499.0,2021,05/26/2021 04:57:08 PM,41.752941866,-87.565041749,"(41.752941866, -87.565041749)",2021-05-19 20:00:00,Wednesday,20:00:00,5
2021,2021-08-07 00:00:00,12446830,JE329963,2021-08-07,025XX E 93RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,DRIVEWAY - RESIDENTIAL,False,True,423,4.0,7.0,48.0,08B,1194661.0,1843789.0,2021,08/14/2021 05:06:13 PM,41.726277831,-87.562527777,"(41.726277831, -87.562527777)",2021-08-07 00:00:00,Saturday,00:00:00,8
2021,2021-08-25 08:50:00,12462591,JE349227,2021-08-25,017XX N LOCKWOOD AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,True,2532,25.0,37.0,25.0,04A,1140795.0,1911028.0,2021,09/01/2021 04:48:20 PM,41.91194639,-87.758197032,"(41.91194639, -87.758197032)",2021-08-25 08:50:00,Wednesday,08:50:00,8
